zipcode,city,state
32334,Hosford,FL
34737,"Howey In The Hills",FL
34667,Hudson,FL
34674,Hudson,FL
32544,"Hurlburt Field",FL
34120,Immokalee,FL
34142,Immokalee,FL
34143,Immokalee,FL
32903,Indialantic,FL
33855,"Indian Lake Estates",FL
33785,"Indian Rocks Beach",FL
34956,Indiantown,FL
34449,Inglis,FL
33848,"Intercession City",FL
32148,Interlachen,FL
32149,Interlachen,FL
34450,Inverness,FL
34451,Inverness,FL
34452,Inverness,FL
34453,Inverness,FL
33036,Islamorada,FL
33070,Islamorada,FL
32654,"Island Grove",FL
34601,Istachatta,FL
34636,Istachatta,FL
32073,Jacksonville,FL
32201,Jacksonville,FL
32202,Jacksonville,FL
32203,Jacksonville,FL
32204,Jacksonville,FL
32205,Jacksonville,FL
32206,Jacksonville,FL
32207,Jacksonville,FL
32208,Jacksonville,FL
32209,Jacksonville,FL
32210,Jacksonville,FL
32211,Jacksonville,FL
32212,Jacksonville,FL
32214,Jacksonville,FL
32215,Jacksonville,FL
32216,Jacksonville,FL
32217,Jacksonville,FL
32218,Jacksonville,FL
32219,Jacksonville,FL
32220,Jacksonville,FL
32221,Jacksonville,FL
32222,Jacksonville,FL
32223,Jacksonville,FL
32224,Jacksonville,FL
32225,Jacksonville,FL
32226,Jacksonville,FL
32227,Jacksonville,FL
32228,Jacksonville,FL
32229,Jacksonville,FL
32230,Jacksonville,FL
32231,Jacksonville,FL
32232,Jacksonville,FL
32233,Jacksonville,FL
32234,Jacksonville,FL
32235,Jacksonville,FL
32236,Jacksonville,FL
32237,Jacksonville,FL
32238,Jacksonville,FL
32239,Jacksonville,FL
32241,Jacksonville,FL
32244,Jacksonville,FL
32245,Jacksonville,FL
32246,Jacksonville,FL
32247,Jacksonville,FL
32250,Jacksonville,FL
32254,Jacksonville,FL
32255,Jacksonville,FL
32256,Jacksonville,FL
32257,Jacksonville,FL
32258,Jacksonville,FL
32260,Jacksonville,FL
32277,Jacksonville,FL
32290,Jacksonville,FL
32240,"Jacksonville Beach",FL
32250,"Jacksonville Beach",FL
32052,Jasper,FL
32565,Jay,FL
32053,Jennings,FL
34957,"Jensen Beach",FL
34958,"Jensen Beach",FL
34994,"Jensen Beach",FL
34996,"Jensen Beach",FL
33410,Jupiter,FL
33418,Jupiter,FL
33458,Jupiter,FL
33468,Jupiter,FL
33469,Jupiter,FL
33477,Jupiter,FL
33478,Jupiter,FL
33810,Kathleen,FL
34739,Kenansville,FL
33149,"Key Biscayne",FL
33051,"Key Colony Beach",FL
33037,"Key Largo",FL
33070,"Key Largo",FL
33040,"Key West",FL
33041,"Key West",FL
33045,"Key West",FL
32656,"Keystone Heights",FL
34740,Killarney,FL
32449,Kinard,FL
34741,Kissimmee,FL
34742,Kissimmee,FL
34743,Kissimmee,FL
34744,Kissimmee,FL
34745,Kissimmee,FL
34746,Kissimmee,FL
32609,"La Crosse",FL
32622,"La Crosse",FL
32658,"La Crosse",FL
33935,Labelle,FL
33975,Labelle,FL
33523,Lacoochee,FL
33537,Lacoochee,FL
32158,"Lady Lake",FL
32159,"Lady Lake",FL
32195,"Lady Lake",FL
33844,"Lake Alfred",FL
33850,"Lake Alfred",FL
33881,"Lake Alfred",FL
32054,"Lake Butler",FL
32819,"Lake Butler",FL
34786,"Lake Butler",FL
34787,"Lake Butler",FL
32024,"Lake City",FL
32025,"Lake City",FL
32055,"Lake City",FL
32056,"Lake City",FL
32157,"Lake Como",FL
32160,"Lake Geneva",FL
33838,"Lake Hamilton",FL
33844,"Lake Hamilton",FL
33851,"Lake Hamilton",FL
33881,"Lake Hamilton",FL
33440,"Lake Harbor",FL
33459,"Lake Harbor",FL
32744,"Lake Helen",FL
32746,"Lake Mary",FL
32795,"Lake Mary",FL
32799,"Lake Mary",FL
32747,"Lake Monroe",FL
33538,"Lake Panasoffkee",FL
33852,"Lake Placid",FL
33862,"Lake Placid",FL
33853,"Lake Wales",FL
33859,"Lake Wales",FL
33877,"Lake Wales",FL
33898,"Lake Wales",FL
33454,"Lake Worth",FL
33460,"Lake Worth",FL
33461,"Lake Worth",FL
33464,"Lake Worth",FL
33465,"Lake Worth",FL
33466,"Lake Worth",FL
33480,"Lake Worth",FL
33801,Lakeland,FL
33802,Lakeland,FL
33803,Lakeland,FL
33804,Lakeland,FL
33805,Lakeland,FL
33806,Lakeland,FL
33807,Lakeland,FL
33809,Lakeland,FL
33810,Lakeland,FL
33811,Lakeland,FL
33813,Lakeland,FL
33815,Lakeland,FL
33868,Lakeland,FL
32336,Lamont,FL
32344,Lamont,FL
32323,"Lanark Village",FL
34637,"Land O Lakes",FL
33756,Largo,FL
33760,Largo,FL
33762,Largo,FL
33764,Largo,FL
33770,Largo,FL
33771,Largo,FL
33773,Largo,FL
33774,Largo,FL
33778,Largo,FL
33779,Largo,FL
34229,Laurel,FL
34272,Laurel,FL
34275,Laurel,FL
32567,"Laurel Hill",FL
32058,Lawtey,FL
34429,Lecanto,FL
34442,Lecanto,FL
34446,Lecanto,FL
34448,Lecanto,FL
34460,Lecanto,FL
34461,Lecanto,FL
32059,Lee,FL
32340,Lee,FL
34736,Leesburg,FL
34748,Leesburg,FL
34749,Leesburg,FL
34762,Leesburg,FL
34788,Leesburg,FL
34789,Leesburg,FL
34797,Leesburg,FL
33905,"Lehigh Acres",FL
33913,"Lehigh Acres",FL
33920,"Lehigh Acres",FL
33936,"Lehigh Acres",FL
33970,"Lehigh Acres",FL
33971,"Lehigh Acres",FL
33972,"Lehigh Acres",FL
33973,"Lehigh Acres",FL
33974,"Lehigh Acres",FL
33976,"Lehigh Acres",FL
33547,Lithia,FL
32060,"Live Oak",FL
32064,"Live Oak",FL
32337,Lloyd,FL
32344,Lloyd,FL
32662,Lochloosa,FL
33001,"Long Key",FL
34210,"Longboat Key",FL
34228,"Longboat Key",FL
32707,Longwood,FL
32750,Longwood,FL
32752,Longwood,FL
32791,Longwood,FL
33857,Lorida,FL
33837,Loughman,FL
33858,Loughman,FL
33896,Loughman,FL
32663,Lowell,FL
33470,Loxahatchee,FL
32061,Lulu,FL
33548,Lutz,FL
33549,Lutz,FL
33558,Lutz,FL
33559,Lutz,FL
33647,Lutz,FL
32404,"Lynn Haven",FL
32405,"Lynn Haven",FL
32409,"Lynn Haven",FL
32444,"Lynn Haven",FL
32063,Macclenny,FL
32340,Madison,FL
32341,Madison,FL
32751,Maitland,FL
32789,Maitland,FL
32794,Maitland,FL
32810,Maitland,FL
32950,Malabar,FL
32445,Malone,FL
34260,Manasota,FL
33550,Mango,FL
33584,Mango,FL
33610,Mango,FL
33050,Marathon,FL
33050,"Marathon Shores",FL
34140,"Marco Island",FL
34145,"Marco Island",FL
34146,"Marco Island",FL
32446,Marianna,FL
32447,Marianna,FL
32448,Marianna,FL
32569,"Mary Esther",FL
34736,Mascotte,FL
34753,Mascotte,FL
32066,Mayo,FL
32062,"Mc Alpin",FL
32568,"Mc David",FL
32664,"Mc Intosh",FL
32901,Melbourne,FL
32902,Melbourne,FL
32903,Melbourne,FL
32904,Melbourne,FL
32912,Melbourne,FL
32919,Melbourne,FL
32934,Melbourne,FL
32935,Melbourne,FL
32936,Melbourne,FL
32937,Melbourne,FL
32940,Melbourne,FL
32941,Melbourne,FL
32951,"Melbourne Beach",FL
32666,Melrose,FL
32952,"Merritt Island",FL
32953,"Merritt Island",FL
32954,"Merritt Island",FL
32410,"Mexico Beach",FL
32456,"Mexico Beach",FL
33101,Miami,FL
33102,Miami,FL
33107,Miami,FL
33109,Miami,FL
33111,Miami,FL
33114,Miami,FL
33116,Miami,FL
33119,Miami,FL
33121,Miami,FL
33124,Miami,FL
33125,Miami,FL
33126,Miami,FL
33127,Miami,FL
33128,Miami,FL
33129,Miami,FL
33130,Miami,FL
33131,Miami,FL
33132,Miami,FL
33133,Miami,FL
33134,Miami,FL
33135,Miami,FL
33136,Miami,FL
33137,Miami,FL
33138,Miami,FL
33139,Miami,FL
33142,Miami,FL
33144,Miami,FL
33145,Miami,FL
33146,Miami,FL
33147,Miami,FL
33148,Miami,FL
33149,Miami,FL
33150,Miami,FL
33151,Miami,FL
33152,Miami,FL
33153,Miami,FL
33159,Miami,FL
33163,Miami,FL
33164,Miami,FL
33188,Miami,FL
33195,Miami,FL
33197,Miami,FL
33199,Miami,FL
33206,Miami,FL
33231,Miami,FL
33233,Miami,FL
33234,Miami,FL
33238,Miami,FL
33239,Miami,FL
33242,Miami,FL
33243,Miami,FL
33245,Miami,FL
33247,Miami,FL
33255,Miami,FL
33256,Miami,FL
33257,Miami,FL
33261,Miami,FL
33265,Miami,FL
33266,Miami,FL
33269,Miami,FL
33280,Miami,FL
33283,Miami,FL
33296,Miami,FL
33299,Miami,FL
33109,"Miami Beach",FL
33132,"Miami Beach",FL
33139,"Miami Beach",FL
33140,"Miami Beach",FL
33141,"Miami Beach",FL
32667,Micanopy,FL
32745,"Mid Florida",FL
32050,Middleburg,FL
32068,Middleburg,FL
32333,Midway,FL
32343,Midway,FL
32563,Midway,FL
32771,Midway,FL
32537,Milligan,FL
32570,Milton,FL
32572,Milton,FL
32583,Milton,FL
32754,Mims,FL
32796,Mims,FL
34711,Minneola,FL
34715,Minneola,FL
34755,Minneola,FL
34756,Minneola,FL
32459,"Miramar Beach",FL
32550,"Miramar Beach",FL
32533,Molino,FL
32577,Molino,FL
32344,Monticello,FL
32345,Monticello,FL
34756,Montverde,FL
33471,"Moore Haven",FL
32668,Morriston,FL
32434,"Mossy Head",FL
32736,"Mount Dora",FL
32756,"Mount Dora",FL
32757,"Mount Dora",FL
32778,"Mount Dora",FL
33813,Mulberry,FL
33830,Mulberry,FL
33860,Mulberry,FL
33938,Murdock,FL
34251,"Myakka City",FL
33856,Nalcrest,FL
34101,Naples,FL
34102,Naples,FL
34103,Naples,FL
34104,Naples,FL
34105,Naples,FL
34106,Naples,FL
34112,Naples,FL
32566,Navarre,FL
32266,"Neptune Beach",FL
34652,"New Port Richey",FL
34653,"New Port Richey",FL
34656,"New Port Richey",FL
34668,"New Port Richey",FL
32127,"New Smyrna Beach",FL
32168,"New Smyrna Beach",FL
32169,"New Smyrna Beach",FL
32170,"New Smyrna Beach",FL
32618,Newberry,FL
32643,Newberry,FL
32669,Newberry,FL
32578,Niceville,FL
32588,Niceville,FL
33863,Nichols,FL
34661,Nobleton,FL
32081,Nocatee,FL
32095,Nocatee,FL
34274,Nokomis,FL
34275,Nokomis,FL
32425,Noma,FL
32452,Noma,FL
33903,"North Fort Myers",FL
33909,"North Fort Myers",FL
33917,"North Fort Myers",FL
33160,"North Miami Beach",FL
33162,"North Miami Beach",FL
33169,"North Miami Beach",FL
33179,"North Miami Beach",FL
33181,"North Miami Beach",FL
33403,"North Palm Beach",FL
33408,"North Palm Beach",FL
33410,"North Palm Beach",FL
34223,"North Port",FL
34224,"North Port",FL
34266,"North Port",FL
34286,"North Port",FL
34287,"North Port",FL
34288,"North Port",FL
34289,"North Port",FL
34290,"North Port",FL
34291,"North Port",FL
34292,"North Port",FL
34293,"North Port",FL
32071,"O Brien",FL
32141,"Oak Hill",FL
32759,"Oak Hill",FL
34760,Oakland,FL
34787,Oakland,FL
34470,Ocala,FL
34471,Ocala,FL
34474,Ocala,FL
34475,Ocala,FL
34477,Ocala,FL
34478,Ocala,FL
34479,Ocala,FL
34480,Ocala,FL
34481,Ocala,FL
34482,Ocala,FL
34483,Ocala,FL
34141,Ochopee,FL
32179,Ocklawaha,FL
32703,Ocoee,FL
32818,Ocoee,FL
34734,Ocoee,FL
34761,Ocoee,FL
34786,Ocoee,FL
34787,Ocoee,FL
33556,Odessa,FL
33558,Odessa,FL
34762,Okahumpka,FL
34972,Okeechobee,FL
34973,Okeechobee,FL
34974,Okeechobee,FL
32680,"Old Town",FL
34677,Oldsmar,FL
34685,Oldsmar,FL
32072,Olustee,FL
33865,Ona,FL
33873,Ona,FL
34264,Oneco,FL
33054,"Opa Locka",FL
32713,"Orange City",FL
32763,"Orange City",FL
32774,"Orange City",FL
32681,"Orange Lake",FL
32067,"Orange Park",FL
32073,"Orange Park",FL
32182,"Orange Springs",FL
32789,Orlando,FL
32801,Orlando,FL
32802,Orlando,FL
32803,Orlando,FL
32804,Orlando,FL
32805,Orlando,FL
32806,Orlando,FL
32807,Orlando,FL
32808,Orlando,FL
32809,Orlando,FL
32810,Orlando,FL
32811,Orlando,FL
32812,Orlando,FL
32814,Orlando,FL
32815,Orlando,FL
32816,Orlando,FL
32819,Orlando,FL
32822,Orlando,FL
32824,Orlando,FL
32825,Orlando,FL
32827,Orlando,FL
32829,Orlando,FL
32832,Orlando,FL
32835,Orlando,FL
32839,Orlando,FL
32853,Orlando,FL
32854,Orlando,FL
32855,Orlando,FL
32856,Orlando,FL
32857,Orlando,FL
32858,Orlando,FL
32859,Orlando,FL
32860,Orlando,FL
32861,Orlando,FL
32862,Orlando,FL
32867,Orlando,FL
32868,Orlando,FL
32869,Orlando,FL
32872,Orlando,FL
32877,Orlando,FL
32878,Orlando,FL
32885,Orlando,FL
32886,Orlando,FL
32887,Orlando,FL
32891,Orlando,FL
32893,Orlando,FL
32896,Orlando,FL
32897,Orlando,FL
32898,Orlando,FL
32899,Orlando,FL
32173,"Ormond Beach",FL
32174,"Ormond Beach",FL
32175,"Ormond Beach",FL
32176,"Ormond Beach",FL
34229,Osprey,FL
32764,Osteen,FL
32626,"Otter Creek",FL
32683,"Otter Creek",FL
32762,Oviedo,FL
32765,Oviedo,FL
32766,Oviedo,FL
34484,Oxford,FL
34660,Ozona,FL
33476,Pahokee,FL
32767,Paisley,FL
32177,Palatka,FL
32178,Palatka,FL
32905,"Palm Bay",FL
32906,"Palm Bay",FL
32907,"Palm Bay",FL
